,Player,Player_url,Duration,Type,Season
1171,Marc Bartra,https://www.transfermarkt.com/marc-bartra/profil/spieler/99922,23,"Calf Injury , Nose surgery ,",2023
1172,Héctor Bellerín,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217,104,"Unknown Injury , Muscle Injury , Unknown Injury , Muscle Injury ,",2023
1173,Nabil Fekir,https://www.transfermarkt.com/nabil-fekir/profil/spieler/203496,478,"Cruciate Ligament Rupture , Muscle Injury , Disrupted Calf Muscle , Cruciate Ligament Rupture , Muscle Injury , Disrupted Calf Muscle ,",2023
1174,Abde Ezzalzouli,https://www.transfermarkt.com/abde-ezzalzouli/profil/spieler/724520,22,"Torn Muscle Fibre ,",2023
1175,Juan Cruz,https://www.transfermarkt.com/juan-cruz/profil/spieler/585700,103,"Muscle Injury , Muscle Injury ,",2023
1176,Unai Simón,https://www.transfermarkt.com/unai-simon/profil/spieler/262396,60,"Achilles tendon problems , Shoulder Injury ,",2023
1177,Julen Agirrezabala,https://www.transfermarkt.com/julen-agirrezabala/profil/spieler/625014,106,"Hamstring Injury , Hand fracture , Hamstring Injury , Hand fracture ,",2023
1178,Yeray Álvarez,https://www.transfermarkt.com/yeray-alvarez/profil/spieler/255488,50,"Pubitis , Pubitis , Influenza ,",2023
1179,Dani Vivian,https://www.transfermarkt.com/dani-vivian/profil/spieler/524000,26,"Ankle Injury ,",2023
1180,Yuri Berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812,132,"Fibula Fracture , Heel pain ,",2023
1181,Imanol García de Albéniz,https://www.transfermarkt.com/imanol-garcia-de-albeniz/profil/spieler/626954,131,"Achilles tendon rupture ,",2023
1182,Iñigo Lekue,https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501,55,"Hamstring Injury ,",2023
1183,Mikel Vesga,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168,22,"Hamstring Injury , Hamstring Injury ,",2023
1184,Peru Nolaskoain,https://www.transfermarkt.com/peru-nolaskoain/profil/spieler/447052,13,"Ankle Injury ,",2023
1185,Iñigo Ruiz de Galarreta,https://www.transfermarkt.com/inigo-ruiz-de-galarreta/profil/spieler/126751,10,"Muscular problems , Muscular problems ,",2023
1186,Ander Herrera,https://www.transfermarkt.com/ander-herrera/profil/spieler/99343,105,"Hamstring Injury , Hamstring Injury , Hamstring Injury , Hamstring Injury , Tear in the abductor muscle , Hamstring Injury ,",2023
1187,Dani García,https://www.transfermarkt.com/dani-garcia/profil/spieler/178425,63,"Torn Collateral Ligament , Hamstring Injury ,",2023
1188,Iker Muniain,https://www.transfermarkt.com/iker-muniain/profil/spieler/54235,56,"Calf Injury , Abdominal Strain , Calf Injury , Abdominal Strain ,",2023
1189,Adu Ares,https://www.transfermarkt.com/adu-ares/profil/spieler/895480,3,"Ill ,",2023
1190,Nico Williams,https://www.transfermarkt.com/nico-williams/profil/spieler/709187,22,"Heel pain , Influenza , Medial Collateral Ligament Injury ,",2023
1191,Iñaki Williams,https://www.transfermarkt.com/inaki-williams/profil/spieler/255508,52,"Knee Problems , Muscular problems , Knee Problems , Muscular problems ,",2023
1192,Raúl García,https://www.transfermarkt.com/raul-garcia/profil/spieler/34601,1,"Bruised Acromioclavicular ,",2023
1193,Jaume Doménech,https://www.transfermarkt.com/jaume-domenech/profil/spieler/227805,221,"Ruptured cruciate ligament ,",2023
1194,Mouctar Diakhaby,https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289,42,"Hamstring Injury , Hamstring Injury ,",2023
1195,José Gayà,https://www.transfermarkt.com/jose-gaya/profil/spieler/221322,24,"Ankle Injury , Ankle Injury ,",2023
1196,Selim Amallah,https://www.transfermarkt.com/selim-amallah/profil/spieler/377219,126,"Shoulder fracture , Shoulder fracture ,",2023
1197,Sergi Canós,https://www.transfermarkt.com/sergi-canos/profil/spieler/251845,64,"Medial Collateral Ligament Injury , Hamstring Injury ,",2023
1198,Roman Yaremchuk,https://www.transfermarkt.com/roman-yaremchuk/profil/spieler/221958,93,"Unknown Injury , Ill , Disrupted Calf Muscle , Knee Injury ,",2023
1199,Sergio Herrera,https://www.transfermarkt.com/sergio-herrera/profil/spieler/248738,10,"Knee Problems ,",2023
1200,David García,https://www.transfermarkt.com/david-garcia/profil/spieler/298589,22,"Nasal Bone Fracture , Abdominal Influenza , Nasal Bone Fracture , Abdominal Influenza ,",2023
1201,Nacho Vidal,https://www.transfermarkt.com/nacho-vidal/profil/spieler/216870,118,"Muscular problems , Hamstring Injury ,",2023
1202,Rubén Peña,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868,105,"Torn Muscle Fibre , Ankle Injury ,",2023
1203,Lucas Torró,https://www.transfermarkt.com/lucas-torro/profil/spieler/213670,17,"Tear in the abductor muscle ,",2023
1204,Darko Brasanac,https://www.transfermarkt.com/darko-brasanac/profil/spieler/95641,338,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2023
1205,Aimar Oroz,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,64,"Ankle Injury , Ankle Injury , Ankle Injury ,",2023
1206,Moi Gómez,https://www.transfermarkt.com/moi-gomez/profil/spieler/175449,14,"Muscular problems ,",2023
1207,Rubén García,https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260,23,"Hip Injury , Hip Injury ,",2023
1208,Chimy Ávila,https://www.transfermarkt.com/chimy-avila/profil/spieler/167721,33,"Muscular problems , Muscle Injury , Muscle Injury ,",2023
1209,Agustín Marchesín,https://www.transfermarkt.com/agustin-marchesin/profil/spieler/54534,392,"Achilles tendon rupture , Achilles tendon rupture ,",2023
1210,Joseph Aidoo,https://www.transfermarkt.com/joseph-aidoo/profil/spieler/358250,2,"Muscle Injury ,",2023
1211,Carl Starfelt,https://www.transfermarkt.com/carl-starfelt/profil/spieler/258987,122,"Knee Injury , Knee Injury ,",2023
1212,Mihailo Ristic,https://www.transfermarkt.com/mihailo-ristic/profil/spieler/271455,79,"Hamstring Injury , Unknown Injury ,",2023
1213,Óscar Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,154,"Hamstring Injury , Hamstring Injury ,",2023
1214,Fran Beltrán,https://www.transfermarkt.com/fran-beltran/profil/spieler/423444,20,"Torn Muscle Fibre , Torn Muscle Fibre ,",2023
1215,Luca de la Torre,https://www.transfermarkt.com/luca-de-la-torre/profil/spieler/315762,23,"Unknown Injury ,",2023
1216,Carlos Dotor,https://www.transfermarkt.com/carlos-dotor/profil/spieler/623524,45,"Muscle Injury ,",2023
1217,Carles Pérez,https://www.transfermarkt.com/carles-perez/profil/spieler/282810,5,"Heel pain , Heel pain ,",2023
1218,Anastasios Douvikas,https://www.transfermarkt.com/anastasios-douvikas/profil/spieler/523318,5,"Ill ,",2023
1219,Iago Aspas,https://www.transfermarkt.com/iago-aspas/profil/spieler/72047,10,"Lumbago , Lumbago ,",2023
1220,Eric García,https://www.transfermarkt.com/eric-garcia/profil/spieler/466794,5,"Hamstring Injury ,",2023
1221,Yangel Herrera,https://www.transfermarkt.com/yangel-herrera/profil/spieler/378293,260,"Peroneus tendon injury , Muscle Injury , Peroneus tendon injury , Muscle Injury ,",2023
1222,Pablo Torre,https://www.transfermarkt.com/pablo-torre/profil/spieler/720038,30,"Ankle Injury ,",2023
1223,Toni Villa,https://www.transfermarkt.com/toni-villa/profil/spieler/337066,154,"Cruciate Ligament Injury ,",2023
1224,Viktor Tsygankov,https://www.transfermarkt.com/viktor-tsygankov/profil/spieler/264372,10,"Adductor problems , Adductor problems ,",2023
1225,Sávio,https://www.transfermarkt.com/savio/profil/spieler/743591,66,"Hamstring Injury , Fitness ,",2023
1226,Valery Fernández,https://www.transfermarkt.com/valery-fernandez/profil/spieler/331496,15,"Biceps femoris muscle injury ,",2023
1227,Artem Dovbyk,https://www.transfermarkt.com/artem-dovbyk/profil/spieler/343537,7,"Unknown Injury ,",2023
1228,Cristhian Stuani,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,29,"Thigh Problems , Heart Condition ,",2023
1229,Omar Alderete,https://www.transfermarkt.com/omar-alderete/profil/spieler/353032,76,"Pubalgia , Pubalgia ,",2023
1230,Diego Rico,https://www.transfermarkt.com/diego-rico/profil/spieler/249513,41,"Ankle Injury , Muscle Injury ,",2023
1231,Damián Suárez,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,20,"Hamstring Injury ,",2023
1232,Mauro Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,588,"Ankle Injury , Fitness , Ankle Injury , Ankle Injury , Fitness , Ankle Injury ,",2023
1233,Luis Milla,https://www.transfermarkt.com/luis-milla/profil/spieler/281989,36,"Unknown Injury ,",2023
1234,Enes Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,8,"Muscle Injury ,",2023
1235,Siebe Van der Heyden,https://www.transfermarkt.com/siebe-van-der-heyden/profil/spieler/400131,43,"Shoulder Injury , Muscle Injury ,",2023
1236,Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,80,"Calf Injury , Calf Injury ,",2023
1237,Giovanni González,https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,56,"Knee Injury , Knee Injury ,",2023
1238,Amath Ndiaye,https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,41,"Finger Injury ,",2023
1239,César Montes,https://www.transfermarkt.com/cesar-montes/profil/spieler/387687,30,"Head Injury , Head Injury ,",2023
1240,Léo Baptistão,https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,130,"Ankle Surgery ,",2023
1241,Marko Milovanovic,https://www.transfermarkt.com/marko-milovanovic/profil/spieler/845568,56,"Pubalgia ,",2023
1242,Dani Cárdenas,https://www.transfermarkt.com/dani-cardenas/profil/spieler/397676,55,"Ruptured ankle ligament ,",2023
1243,Iván Balliu,https://www.transfermarkt.com/ivan-balliu/profil/spieler/85295,23,"Tear in the abductor muscle ,",2023
1244,Andrei Ratiu,https://www.transfermarkt.com/andrei-ratiu/profil/spieler/527966,12,"Unknown Injury ,",2023
1245,Radamel Falcao,https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,50,"Dead Leg , Dead Leg ,",2023
1246,Fali,https://www.transfermarkt.com/fali/profil/spieler/252667,5,"Bruised Hip ,",2023
1247,Lucas Pires,https://www.transfermarkt.com/lucas-pires/profil/spieler/927768,4,"Muscular problems ,",2023
1248,Joseba Zaldua,https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,254,"Cruciate Ligament Rupture ,",2023
1249,Gonzalo Escalante,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,37,"Muscle Injury ,",2023
1250,Martín Calderón,https://www.transfermarkt.com/martin-calderon/profil/spieler/278404,428,"Cruciate Ligament Rupture , Cruciate Ligament Rupture ,",2023
1251,Darwin Machís,https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,60,"Hamstring Injury , Hamstring Injury ,",2023
1252,Brian Ocampo,https://www.transfermarkt.com/brian-ocampo/profil/spieler/598765,424,"Cruciate Ligament Injury , Cruciate Ligament Injury ,",2023
1253,Maxi Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,24,"Bruise , Strain , Bruise ,",2023
1254,André Ferreira,https://www.transfermarkt.com/andre-ferreira/profil/spieler/290346,106,"Hamstring Injury ,",2023
1255,Raúl Fernández,https://www.transfermarkt.com/raul-fernandez/profil/spieler/54217,24,"Fractured Rib ,",2023
1256,Jesús Vallejo,https://www.transfermarkt.com/jesus-vallejo/profil/spieler/251896,28,"Unknown Injury , Unknown Injury ,",2023
1257,Miguel Rubio,https://www.transfermarkt.com/miguel-rubio/profil/spieler/583510,19,"Hamstring Injury ,",2023
1258,Raúl Torrente,https://www.transfermarkt.com/raul-torrente/profil/spieler/631222,31,"Sprain ,",2023
1259,Álvaro Fernandez,https://www.transfermarkt.com/alvaro-fernandez/profil/spieler/811778,20,"Ankle Injury ,",2023
1260,Óscar Melendo,https://www.transfermarkt.com/oscar-melendo/profil/spieler/448344,22,"Muscle Injury ,",2023
1261,Myrto Uzuni,https://www.transfermarkt.com/myrto-uzuni/profil/spieler/315289,7,"Unknown Injury ,",2023
1262,Shon Weissman,https://www.transfermarkt.com/shon-weissman/profil/spieler/247652,31,"Hamstring Injury ,",2023
1263,Famara Diédhiou,https://www.transfermarkt.com/famara-diedhiou/profil/spieler/237125,126,"Unknown Injury , Unknown Injury ,",2023
1264,Nikola Maras,https://www.transfermarkt.com/nikola-maras/profil/spieler/258475,122,"Knee Injury ,",2023
1265,Andoni Gorosabel,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,45,"Ankle Injury , Ankle Injury ,",2023
1266,Álex Sola,https://www.transfermarkt.com/alex-sola/profil/spieler/434990,172,"Hamstring Injury , Knee Problems , Hamstring Injury , Hamstring Injury ,",2023
1267,Carlos Benavidez,https://www.transfermarkt.com/carlos-benavidez/profil/spieler/431190,27,"Unknown Injury , Knock ,",2023
1268,Ander Guevara,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,47,"Muscular problems , Hamstring Injury , Muscle Injury ,",2023
1269,Máximo Perrone,https://www.transfermarkt.com/maximo-perrone/profil/spieler/668547,104,"Pneumothorax , Pneumothorax ,",2023
1270,Kirian Rodríguez,https://www.transfermarkt.com/kirian-rodriguez/profil/spieler/566574,184,"Lymphoma ,",2023
1271,Benito Ramírez,https://www.transfermarkt.com/benito-ramirez/profil/spieler/282672,0,"Back Injury ,",2023
